Hero,Degree,Betweenness,Closeness,PageRank,Community,Role
"LANE, LOIS",0.01821011673151751,6.946424420546596e-05,0.44870078151664894,0.0002756248978759453,4,Other
TYPHOID MARY/MARY ME,0.014007782101167316,0.0006520789378316689,0.4413546855495692,0.0002755616282171061,9,Other
"LOPEZ, DONNA",0.000622568093385214,0.0,0.34876633156916664,3.43886725397185e-05,0,Other
STICK,0.004980544747081712,2.0187519871506407e-05,0.3952641937648827,0.0001236009772772315,21,Other
HAMMER II/,0.0015564202334630351,0.0,0.35455329789209566,4.761539478727997e-05,0,Other
EEL II/EDWARD LAVELL,0.022879377431906617,0.00015390168022348425,0.4546072597136448,0.00034782114526747134,0,Other
OX III,0.004824902723735409,4.154396992863521e-06,0.38775568538056465,9.846849023225837e-05,21,Other
"BOWEN, FATHER MICHAE",0.010894941634241246,3.3796186686051444e-05,0.4452920565943382,0.00018387384864340932,4,Other
VESPER,0.0009338521400778211,0.0,0.3436081761867034,6.807024169258914e-05,9,Other
MIND'S EYE/MEACHAM,0.0009338521400778211,0.0,0.3436081761867034,6.807024169258914e-05,9,Other
BACILLUS,0.0009338521400778211,0.0,0.3436081761867034,6.807024169258914e-05,9,Other
STRONTIUM-90/,0.0009338521400778211,0.0,0.3436081761867034,6.807024169258914e-05,9,Other
IRON FIST/DANIEL RAN,0.08560311284046693,0.007441917519413573,0.5104706318324995,0.001442886213636403,2,Other
"HAWKINS, DR. EDWIN E",0.00046692607003891054,0.0,0.3340505295417528,3.253774770098959e-05,0,Other
DR. NEMESIS/DR. STOC,0.001245136186770428,4.907099373312083e-06,0.3854398182924448,4.749247376095718e-05,0,Other
BLACK GOLIATH/DR. WI,0.02879377431906615,0.0004085282769976358,0.47189972878466385,0.0004642450198881106,0,Other
POWER MAN/ERIK JOSTE,0.06552529182879378,0.0018473690160763496,0.48537950528113377,0.0010071609238994543,0,Other
MENTOR/ALARS [ETERNA,0.02443579766536965,0.0004445715636435824,0.46785665114349473,0.0003848151169907881,0,Other
ISAAC,0.021167315175097276,0.00013241048700633764,0.4614032229375001,0.000321418817874643,0,Other
DEMEITYR,0.0007782101167315176,0.0,0.3394999961749064,3.401021062120552e-05,0,Other
"VERMICELLI, GIANNI",0.0007782101167315176,0.0,0.36517206378689776,3.627655757421546e-05,21,Other
FRANKENSTEIN MONSTER,0.0062256809338521405,2.5763384119688792e-05,0.4278190992376834,0.00012794730038369922,0,Other
MULTIPLE MAN/JAMES A,0.04824902723735409,0.001158022507300939,0.4891326311449674,0.0007190153170483507,4,Other
"ALVAREZ, FELIX",0.009182879377431907,1.8559368496870214e-05,0.4043191006211596,0.00017873671945328463,0,Other
WHIPLASH/MARK SCARLO,0.032062256809338524,0.0010612740718155655,0.4604389181331482,0.000515961917543202,0,Other
"HAMMER, JUSTIN",0.023657587548638136,0.0005687343474611674,0.44013849738327115,0.00040686831994409954,21,Other
"DARE, KATHLEEN",0.007003891050583658,8.981520400952368e-06,0.4136914289054367,0.0001276262514764718,0,Other
BLIZZARD II/DONALD G,0.010116731517509728,2.0630744362099757e-05,0.3999405588742137,0.00017031200630110275,0,Other
MADAME MASQUE/GIULIE,0.021789883268482493,0.00019417604207436426,0.4356071744743686,0.0003679011931747968,0,Other
MADAME MASQUE II/,0.003579766536964981,2.457753955474694e-06,0.38756751155690405,7.582190772871796e-05,0,Other
"PEARSON, MARCY",0.008093385214007782,8.96858672830502e-06,0.3999906359491369,0.00014768641728174449,0,Other
DEADPOOL/JACK/WADE W,0.03237354085603113,0.0030495713667341683,0.4644555414375955,0.0006658483757736909,4,Other
HUMBUG/PROF. B. MITT,0.0026459143968871595,6.334163645824986e-06,0.3708527065251662,6.656219531116873e-05,21,Other
COPYCAT/VANESSA,0.019610894941634243,0.0007082489204506925,0.44041155497453394,0.00032420416847799753,4,Other
DIRTY WOLFF,0.001245136186770428,5.968192241773198e-08,0.3400058766439021,4.523979926069927e-05,4,Other
"LANG, CASSANDRA CASS",0.02256809338521401,0.00019887112939156706,0.46080421406531297,0.0003633158126850702,0,Other
"CORD, EDWIN",0.010894941634241246,2.648360262859204e-05,0.4010451589991566,0.00017659267847941416,0,Other
GREY GARGOYLE/PAUL P,0.022412451361867706,0.0009425695000157294,0.4584894458568758,0.0003617782014560655,0,Other
"O'CONNOR, A.C. ACE",0.0018677042801556422,3.6909928572676587e-06,0.3383314143198244,6.374234648502832e-05,3,Other
PLUNDERER/LORD EDGAR,0.008093385214007782,0.0004514536281094413,0.39961536327342784,0.00017001864257128402,3,Other
MARTINS,0.000622568093385214,0.0,0.33391086171294887,3.512764597751442e-05,3,Other
FIREFALL III/ARCHIE ,0.0014007782101167316,1.8623469281331155e-07,0.3263882721847032,5.898765632800895e-05,3,Other
"LANE, SILAS",0.0038910505836575876,4.0815530524232185e-05,0.3690106519588521,9.670109749822551e-05,3,Other
SPACE PHANTOM,0.009494163424124515,4.492931070271686e-05,0.425284592159726,0.00016469882140927232,0,Other
FIREFALL/KARAS,0.001245136186770428,1.2187293588652245e-08,0.32752603824348,4.831768210958426e-05,3,Other
NITRO/ROBERT L. HUNT,0.018677042801556423,0.00033497827301317396,0.4339208386318639,0.0003107758039175749,0,Other
HAMMERHEAD,0.0221011673151751,0.0002951452587670859,0.44479604762013114,0.0003915779998118807,21,Other
"OSBORN, NORMIE",0.027392996108949418,0.0005959315131599835,0.4402598144994187,0.0004869129368204183,21,Other
PROFESSOR POWER/ANTH,0.009027237354085603,2.33941934677225e-05,0.4277331745340807,0.0001518466700511699,0,Other
DARKHAWK/CHRIS POWEL,0.054785992217898836,0.003218424584465478,0.49542884832626893,0.0008694459748351973,8,Other
LIVING LIGHTNING/MIG,0.054785992217898836,0.0011580257416568224,0.4889080523427888,0.0008321778254998215,8,Other
KALA,0.007470817120622569,2.953179299966122e-05,0.42562457051599256,0.0001392142109609112,3,Other
RAGE/ELVIN DARYL HAL,0.043579766536964985,0.0014588028508833904,0.4841290011378013,0.0006789177788379133,5,Other
GROTESK,0.007782101167315175,2.3507741725721635e-05,0.42661928605873156,0.00013447065637251635,6,Other
BRUTUS,0.0038910505836575876,1.0957260702774333e-08,0.40180180039089136,7.702858915325424e-05,0,Other
SERSI/SYLVIA,0.09042801556420234,0.003133746343250331,0.503630019550336,0.0012973054146319884,6,Other
MIDNIGHT III/JEFFREY,0.005136186770428016,1.8564322588384543e-05,0.3993156517509728,0.00011531706158240582,21,Other
"HOWARD, PROFESSOR MA",0.005914396887159534,8.95333491061451e-06,0.3979724945817593,0.00012577023232469622,21,Other
BLACK KNIGHT/SIR PER,0.01151750972762646,1.923947498522675e-05,0.42102473990217887,0.0001904849693894848,0,Other
JACK O'DIAMONDS,0.0020233463035019454,1.045646858337683e-05,0.36701806227111466,6.27200548451399e-05,11,Other
MAXIMUS [INHUMAN],0.025525291828793775,0.0004108565669771741,0.4517145381798334,0.000415184104344885,3,Other
MEDUSA/MEDUSALITH AM,0.06988326848249028,0.002385743823654963,0.5003955535726475,0.0010662976991768014,3,Other
EXECUTIONER III/BRUT,0.0028015564202334632,0.0,0.38672298456604104,6.0112042946444384e-05,6,Other
"SAPRISTI, JERRY",0.014941634241245137,0.000118143696568178,0.4328038496149278,0.0002324647232202012,6,Other
QUICKSAND,0.0222568093385214,9.418427228802137e-05,0.42698993704575045,0.0003237450364976184,0,Other
MONGOOSE,0.009649805447470818,1.4441917660718297e-05,0.4156561334991584,0.00015802421507139121,6,Other
IMPALA/,0.009338521400778212,1.918336720128668e-06,0.38740300921753357,0.00015007369784548742,0,Other
LORELEI II/MELODI [A,0.01898832684824903,7.996442136867003e-05,0.42624927800490786,0.0002953870982194251,6,Other
"MASTERSON, KEVIN",0.019766536964980545,0.00043272473211508855,0.44476508374629753,0.0003127351425415349,6,Other
EXECUTIONER II/SKURG,0.03128404669260701,0.0003381040516807619,0.46830245752514577,0.0004557415186995273,6,Other
FORGOTTEN ONE/GILGAM,0.029105058365758756,0.00021267066495802206,0.44684923961502054,0.00042760184654943705,6,Other
SHAPER OF WORLDS,0.004513618677042802,2.4682391798020816e-06,0.3954354414814361,9.19509309833938e-05,3,Other
GLORIAN/THOMAS GIDEO,0.0034241245136186773,9.136732916448967e-06,0.3764465253367643,8.061109318983602e-05,3,Other
"SNIPES, DET.",0.0020233463035019454,1.6479227569323267e-08,0.3683511345065185,5.602090265038505e-05,21,Other
SHOCKER/HERMAN SCHUL,0.022723735408560312,0.00019033078983960862,0.4437148710337915,0.0003784007249551317,21,Other
"TINKER, SHEA",0.002490272373540856,2.3067643843391758e-07,0.36701806227111466,7.086274750897379e-05,21,Other
"ROBERTSON, RANDY",0.02521400778210117,0.0002275725395846844,0.4299206263384405,0.00047372234547341213,21,Other
"PARKER, HORACE",0.0010894941634241246,0.0,0.364546983225811,4.2722880627175025e-05,21,Other
GAUNT/MENDEL STROMM,0.009494163424124515,9.289493890904816e-06,0.374088086422833,0.00020218703838610695,21,Other
"MCNAIR, TAD",0.0007782101167315176,0.0,0.36619765163154494,3.843776903785804e-05,21,Other
TYPEFACE/GORDON THOM,0.001245136186770428,0.0,0.36626062990229097,4.751058936672087e-05,21,Other
"OSBORN, NORMAN",0.0018677042801556422,0.0,0.3668705385021857,5.339265758584451e-05,21,Other
"SMITH, DAPHNE",0.000622568093385214,0.0,0.36442222382018963,3.505989898731274e-05,21,Other
"PARKER, BEN",0.006381322957198444,1.9343907470425875e-05,0.392689024463157,0.00014215277780449208,21,Other
GRIZZLY II/THEODORE ,0.006536964980544747,1.0222241254797823e-05,0.3710680931592266,0.00012071572408580921,4,Other
FIREFIST/RUSTY COLLI,0.02972762645914397,0.0002701107788944845,0.4572425698143251,0.00043522047721568434,4,Other
HAMMER III/EISENHOWE,0.0034241245136186773,7.335971095469504e-09,0.3512204072352022,7.13552135852492e-05,4,Other
WILDSIDE,0.015719844357976655,0.00018273376593996542,0.40775100057537583,0.0002515046415082305,4,Other
FOREARM,0.0177431906614786,0.00020517618787019193,0.40976465033450254,0.00028273028847121076,4,Other
REAPER II,0.012607003891050584,3.6526773874936635e-05,0.40583436625900804,0.00019831638646271229,4,Other
DRAGONESS,0.008560311284046693,2.005047012862016e-05,0.39256838267376737,0.00014077570769187883,4,Other
KAMIKAZE,0.00840466926070039,2.2251053875320804e-05,0.39636766722597955,0.0001409811882209807,4,Other
STROBE/,0.012140077821011674,3.3693909706572595e-05,0.3993655724475287,0.00019049599526947613,4,Other
SKIDS/SALLY BLEVINS,0.029571984435797668,0.0003379245768862898,0.44613158494627214,0.0004428819189657884,4,Other
TEMPO,0.009649805447470818,2.43070500152638e-05,0.3933902116874308,0.00015723471133532633,4,Other
ZERO,0.01634241245136187,5.495764391899005e-05,0.4112416598877165,0.0002502238082894816,4,Other
STRYFE,0.020700389105058368,0.00021346784495647367,0.43617220289565567,0.0003345211726716004,4,Other
WEAPON X II/GARRISON,0.010272373540856031,5.0586514032028876e-05,0.3771576403787228,0.00018122997124012962,4,Other
BLIZZARD/PROF. GREGO,0.008715953307392997,7.1297353946536045e-06,0.41862471681401936,0.00014965022502482828,0,Other
CANDY,0.008715953307392997,8.036579849129755e-06,0.40291671993539535,0.00015449492364541203,21,Other
RANDI,0.008715953307392997,8.036579849129755e-06,0.40291671993539535,0.00015449492364541203,21,Other
ARRANGER/,0.01634241245136187,7.267159635290205e-05,0.40989609469529503,0.00030107335463493005,21,Other
"BALDWIN, MADELYNE MA",0.01992217898832685,0.0010319885654893203,0.45619781706644513,0.0003453507701117819,5,Other
LLYRA/LLYRA MORRIS,0.01992217898832685,0.00014468429796980246,0.4693000167486091,0.00031571482107403914,0,Other
"KENT, CLARK",0.026770428015564205,0.00014442973532274492,0.46758273038755593,0.00039147094815248664,4,Other
GHAUR [DEVIANT],0.02521400778210117,0.0004511392913434611,0.4731578484792686,0.0003797035469665969,6,Other
SET,0.0068482490272373546,1.4335107118941613e-06,0.44083698530432375,0.0001206648112173329,21,Other
"MERCADO, JOY",0.021011673151750974,0.00013184057726376274,0.43808628826217527,0.0003608403398748887,21,Other
VIPER II,0.0356420233463035,0.0006711683041250207,0.48201059434293203,0.000560283490362987,0,Other
"SWANN, DR. EVAN",0.010894941634241246,2.7032745200604652e-05,0.4152778958736148,0.00019584828905851257,21,Other
"BAKER, ANNE-MARIE",0.005447470817120623,5.650414303511528e-06,0.392206901658414,0.0001143538598994382,21,Other
SUNTURION/ARTHUR DEA,0.0032684824902723736,7.682776861693629e-06,0.38752049663465543,7.612722343441508e-05,0,Other
"HALE, JONAS",0.007782101167315175,6.769126518276817e-05,0.4046007490352456,0.00015105593676308714,0,Other
SILVER,0.008249027237354087,8.307647888333525e-06,0.41140054269256693,0.0001361747814278134,8,Other
AURIC/,0.009027237354085603,1.1161422056693807e-05,0.41219680180745577,0.00014719021852915973,8,Other
"DRAKE, CARLTON",0.005447470817120623,3.0884847957370755e-06,0.38310550027076595,0.00010915519686027233,21,Other
"ENDO, DR. SUZI",0.004669260700389106,4.0402887324468635e-06,0.37653526803486354,0.00011003064046714045,0,Other
"TODD, FISHER",0.005914396887159534,2.055238676533055e-05,0.39012336984890783,0.00012180167861275897,0,Other
ULTRON 2010,0.0014007782101167316,0.0,0.36807526374095884,4.786242558051469e-05,0,Other
WONDER MAN 2010/SIMO,0.0014007782101167316,0.0,0.36807526374095884,4.786242558051469e-05,0,Other
CENTURY,0.016186770428015564,0.00016246364213186199,0.4119044824972964,0.0003047618461543804,0,Other
"RAMBEAU, MARIA",0.0088715953307393,3.7481392220050487e-06,0.4131296752677377,0.0001421687678594927,0,Other
"RAMBEAU, FRANK",0.008093385214007782,3.0141123736940173e-06,0.4122765972778966,0.0001315904863471299,0,Other
"LATHAM, JORGE",0.0028015564202334632,1.3896239216938022e-07,0.3973784318954822,6.170842502738832e-05,0,Other
WIZARD/BENTLEY WITTM,0.03797665369649806,0.000339780468582096,0.48019920541266925,0.0005583972562963861,0,Other
"REAGAN, RONALD",0.020233463035019456,4.8364999355241626e-05,0.46799373190855287,0.0002974482995255601,4,Other
MOONSTONE II/KARLA S,0.06677042801556421,0.0017343163062201465,0.4843492099170316,0.0010052974522442768,0,Other
BEETLE/ABNER RONALD ,0.06941634241245137,0.0026139997225396727,0.4921847645031634,0.0010646972340588217,0,Other
"SLOAN, FRED",0.007937743190661479,2.187400440191608e-05,0.4143353066157954,0.0001373445569304234,0,Other
TIGER SHARK/TODD ARL,0.02972762645914397,0.00046570449611485324,0.46799373190855287,0.00045413042019498494,0,Other
ELYSIUS,0.01556420233463035,0.0005283659775954357,0.4585552593135408,0.0002676778113448355,0,Other
BLACKOUT/MARCUS DANI,0.01151750972762646,1.1987723248406415e-05,0.4277331745340807,0.0001813288615885981,0,Other
"O'BRIEN, MICHAEL",0.0440466926070039,0.0004869673180581191,0.48778824461868714,0.0006421789000390081,0,Other
"SIKORSKY, RAYMOND",0.022879377431906617,0.00012917550813113505,0.46240503930054017,0.00034613434130295704,0,Other
LUNA/LUNA MAXIMOFF [,0.03719844357976654,0.0013614958889751974,0.4798746002715611,0.0005545671869386541,0,Other
"DANNING, SHEILA",0.002490272373540856,1.038586327137922e-07,0.3988420268440954,5.709927449284488e-05,0,Other
GAROKK,0.007159533073929962,4.409751701750128e-05,0.38634881949661753,0.00013874140465675204,4,Other
"LETTERMAN, DAVID",0.002490272373540856,0.00011621786412890838,0.38931511961584087,7.742927470063041e-05,0,Other
DORMAMMU,0.023190661478599224,0.0016408647629455831,0.4589835077597388,0.0004787575318042735,8,Other
ELEKTRA/ELEKTRA NATC,0.015719844357976655,0.0006440504287001877,0.43832673079140805,0.0003487164416109719,21,Other
SELENE,0.02879377431906615,0.003358284714225338,0.4600410734458211,0.0004626347599494987,4,Other
SUNDER,0.01509727626459144,3.1681209150710406e-05,0.43614242801662667,0.0002248944509815156,4,Other
KULAN GATH,0.006536964980544747,6.064184345766232e-06,0.4301521866300117,0.00011552363310414541,4,Other
CALIBAN/,0.03315175097276265,0.0004230367811589504,0.46799373190855287,0.0005053326000132135,4,Other
MAGMA/AMARA AQUILLA/,0.0309727626459144,0.0005884917029146401,0.4726328175777159,0.00045519819628874006,4,Other
WHIRLWIND/DAVID CANN,0.031750972762645914,7.414551172427061e-05,0.473754295418624,0.0004614902496548183,0,Other
"FREEMAN, DUANE JEROM",0.020233463035019456,0.00020692859565444745,0.45203413244768387,0.0003124972491536962,0,Other
DEMOLITION MAN/DENNI,0.0266147859922179,0.00029821539189234535,0.45626297422092155,0.0004006629314409278,0,Other
MAGDALENE/MARISSA DA,0.018521400778210118,0.00014568772063173056,0.4496797880078522,0.00028645123401708225,0,Other
SWORDSMAN III/PHILIP,0.021167315175097276,0.00017514091549449942,0.4507902651531478,0.0003233153073104399,0,Other
"MCLAREN, MEGAN",0.021634241245136188,0.00024041923122927934,0.46113680462039436,0.00032844691083213067,0,Other
"CHAMPION, IMUS",0.008715953307392997,1.0506113916698624e-05,0.4431608814604678,0.00014267796400155373,0,Other
CORRUPTOR/JACKSON DA,0.010583657587548638,5.7872471503885256e-05,0.4167949917160652,0.000183372836668947,5,Other
BLUE SHIELD/JOSEPH J,0.012295719844357978,0.00017933631572009798,0.44603814772518596,0.00021063169787048376,0,Other
"RIVERA, DR. JASON",0.0068482490272373546,5.8066119507748e-06,0.3921346853259414,0.00012163902187337837,0,Other
"CIR, DYLON",0.004669260700389106,7.474034663085618e-06,0.39489773335901873,0.0001001859138815918,2,Other
"GALEN KOR, ADMIRAL [",0.00575875486381323,9.717914064196453e-06,0.398071677757979,0.00011331223188981821,2,Other
"RON, TALLA",0.004357976653696498,5.596506467678084e-06,0.3948489233060728,9.205600168457788e-05,2,Other
"LOR, KONA",0.004669260700389106,7.474034663085618e-06,0.39489773335901873,0.0001001859138815918,2,Other
MIDGARD SERPENT,0.008560311284046693,0.0,0.43757622272553687,0.00013731767224367473,0,Other
N'DELE,0.008560311284046693,0.0,0.43757622272553687,0.00013731767224367473,0,Other
MUTAURUS,0.008560311284046693,0.0,0.43757622272553687,0.00013731767224367473,0,Other
STINGRAY/DR. WALTER ,0.0442023346303502,0.0007883767764960544,0.48864630424593225,0.0006508799605800161,0,Other
"LE FEY, MORGAN",0.02428015564202335,0.00021646767846737053,0.4651318016901255,0.0003732634435638707,0,Other
GULLIN,0.008560311284046693,0.0,0.43757622272553687,0.00013731767224367473,0,Other
FIREBIRD/BONITA JUAR,0.03284046692607004,0.00018980609203062226,0.4821924851332501,0.0004806305607783402,0,Other
MORDRED THE EVIL,0.011828793774319068,1.6320233069773353e-05,0.44942673241527603,0.00018683072447462534,0,Other
STRIDER,0.020544747081712063,0.0001401751582704325,0.44961649739729515,0.0003185577086107067,0,Other
WEREWOLF BY NIGHT/JA,0.030505836575875488,0.00145314648839595,0.47811497627894667,0.0005569098608745493,0,Other
SILVERCLAW/LA GARRA ,0.017120622568093387,2.29334550764194e-05,0.4552875670217034,0.00025809450532703385,0,Other
"MAGNUM, MOSES",0.006070038910505837,4.3138900999401135e-06,0.44108045757787806,0.00010954285658749274,4,Other
FLY,0.007470817120622569,1.915336334982599e-05,0.4067386317809756,0.0001443326030125687,21,Other
BORA,0.0062256809338521405,2.854651927242907e-06,0.43079026552596345,0.00011364635762381594,5,Other
"LAVEAU, MARIE",0.004202334630350195,2.4012348839509555e-05,0.3891491307111441,0.00011361024187863712,8,Other
BROTHER VOODOO/DANIE,0.02785992217898833,0.0008441223317550196,0.4741410336189658,0.00048715325944316784,0,Other
RAHL,0.002334630350194553,3.719608759549998e-07,0.35168439632386,6.32826970561809e-05,8,Other
"DRUMM, JERICHO",0.0222568093385214,0.00043915600908234393,0.4724930060653427,0.0003866974744197516,0,Other
DRAGONUS,0.0015564202334630351,3.814093441197279e-07,0.3513556108675519,5.0607142333031956e-05,8,Other
EXECUTIONER V,0.0014007782101167316,0.0,0.35265498857512634,4.5561964047751486e-05,8,Other
ARKON,0.014319066147859924,8.511434128143279e-05,0.43877827264717834,0.00023453655372107095,0,Other
BARON MORDO/KARL MOR,0.014007782101167316,0.00038501401361699966,0.43128462454540056,0.00026301804549241843,8,Other
AZRAEL,0.0001556420233463035,0.0,0.3491665989734159,2.5768006312339653e-05,8,Other
